#==================== DEVICE PROBS FOR DEVICE 0========================
#	Device Name: Tesla C2050
#	Total Global Memory: 3181838336
#	Shared Memory/Block: 49152
#	Registers (32bit)/Block: 32768
#	Warp Size: 32
#	Memory Pitch: 2147483647
#	Max. Threads/Block: 1024
#	Max. Threads Dim: 1024 , 1024 , 64
#	Max. Grid Size: 65535 , 65535 , 1
#	Total Const Memory: 65536
#	Compute Capability: 2 , 0
#	Clock Rate: 1147000
#	Texture Alignment: 512
#	Devide Overlap: 1
#	Multiprocessor Count: 14#	Kernel Exec. Timeout: 1
#	Integrated GPU: 0
#	Can map host memory GPU: 1
#	Compute Mode: 0
#	Concurrent Kernels: 1
#	ECC Enabled: 0
#	PCI Bus ID: 4
#	PCI Device: 0
#	TCC Driver: 0
#========================================================================
# Performance Test for Vector Addition with different Block Dim and Thread Dim.
blockDimMin : 	16
blockDimStep : 	16
blockDimMax : 	1024
gridDimMin : 	16
gridDimStep : 	16
gridDimMax : 	16384
nLoops : 	10
Size A: 	16777216	1
Size B: 	16777216	1
Size C: 	16777216	1
Num. Ops: 	3.35544e+007
# GridDim X 		GridDim Y		ThreadDim X		ThreadDim Y		Time in [ms]		GFlops/sec
16		1		496		1		3.13784637		10.6934591
16		1		512		1		2.83455677		11.8376292
16		1		528		1		2.90043526		11.5687575
16		1		544		1		2.68256321		12.5083472
16		1		560		1		2.82028809		11.8975193
16		1		576		1		2.59824009		12.9142923
16		1		592		1		2.7385664		12.2525538
16		1		608		1		2.570928		13.0514865
16		1		624		1		2.7138176		12.3642916
16		1		640		1		2.52510071		13.288354
16		1		656		1		2.76975994		12.1145633
16		1		672		1		2.46017284		13.6390547
16		1		688		1		2.64290886		12.6960231
16		1		704		1		2.42249928		13.8511629
16		1		720		1		2.61397762		12.8365414
16		1		736		1		2.34026241		14.337893
16		1		752		1		2.63792		12.720034
16		1		768		1		2.34334717		14.3190187
16		1		784		1		2.63752632		12.7219326
16		1		800		1		2.42507191		13.8364689
16		1		816		1		2.6663456		12.5844272
16		1		832		1		2.44451523		13.7264156
16		1		848		1		2.65067844		12.6588089
16		1		864		1		2.42103672		13.8595304
16		1		880		1		2.64817924		12.6707556
16		1		896		1		2.38133755		14.090582
16		1		912		1		2.61341763		12.839292
16		1		928		1		2.31851196		14.4723998
16		1		944		1		2.61065598		12.8528739
16		1		960		1		2.40421753		13.9564875
16		1		976		1		2.63367996		12.7405123
16		1		992		1		2.34037762		14.3371872
16		1		1008		1		2.74025288		12.245013
16		1		1024		1		2.24784966		14.9273471
32		1		16		1		33.0601318		1.01495155
32		1		32		1		16.8096313		1.99614324
32		1		48		1		11.273597		2.97637321
32		1		64		1		8.29168015		4.04675909
32		1		80		1		7.87840652		4.2590379
32		1		96		1		6.10272331		5.49827188
32		1		112		1		5.89455376		5.69244652
32		1		128		1		4.73246727		7.09026182
32		1		144		1		4.76944962		7.03528388
32		1		160		1		3.78895035		8.8558648
32		1		176		1		3.93323822		8.53099409
32		1		192		1		3.61680641		9.27736466
32		1		208		1		3.71700783		9.02726966
32		1		224		1		3.26300812		10.2832818
32		1		240		1		3.25343361		10.3135444
32		1		256		1		2.99855671		11.1901942
32		1		272		1		3.00430717		11.1687754
32		1		288		1		2.68426247		12.5004289
32		1		304		1		2.82691193		11.8696418
32		1		320		1		2.47527351		13.5558482
32		1		336		1		2.69752312		12.4389785
32		1		352		1		2.36407681		14.193461
32		1		368		1		2.60501442		12.8807087
32		1		384		1		2.32311687		14.4437124
32		1		400		1		2.49755516		13.4349113
32		1		416		1		2.26105289		14.84018
32		1		432		1		2.41359997		13.9022342
32		1		448		1		2.17153912		15.4519123
32		1		464		1		2.48475208		13.5041368
32		1		480		1		2.12423992		15.7959709
32		1		496		1		2.40351048		13.9605932
32		1		512		1		1.99345284		16.832318
32		1		528		1		2.35685768		14.236936
32		1		544		1		2.08936958		16.0595963
32		1		560		1		2.39549751		14.0072915
32		1		576		1		2.03408642		16.49607
32		1		592		1		2.30427513		14.5618167
32		1		608		1		2.09176006		16.0412433
32		1		624		1		2.31788158		14.4763357
32		1		640		1		2.00924473		16.7000224
32		1		656		1		2.41175671		13.9128594
32		1		672		1		2.00737915		16.7155427
32		1		688		1		2.50837765		13.3769459
32		1		704		1		2.01505604		16.6518605
32		1		720		1		2.49428806		13.4525088
32		1		736		1		2.03719044		16.4709354
32		1		752		1		2.41564159		13.8904845
32		1		768		1		1.98792648		16.8791111
32		1		784		1		2.22962551		15.0493578
32		1		800		1		2.09270725		16.0339828
32		1		816		1		2.25253448		14.8963011
32		1		832		1		2.15727673		15.5540694
32		1		848		1		2.19512329		15.2858986
32		1		864		1		2.124576		15.7934722
32		1		880		1		2.24856644		14.9225887
32		1		896		1		2.06168003		16.2752859
32		1		912		1		2.23976002		14.9812622
32		1		928		1		2.02044487		16.6074474
32		1		944		1		2.27875843		14.7248745
32		1		960		1		2.05101433		16.3599208
32		1		976		1		2.15596485		15.5635339
32		1		992		1		2.04351673		16.4199448
32		1		1008		1		2.32497272		14.4321831
32		1		1024		1		2.01038723		16.6905318
48		1		16		1		23.3966873		1.43415312
48		1		32		1		11.9386177		2.81057932
48		1		48		1		8.92386246		3.76007947
48		1		64		1		6.38885422		5.25202655
48		1		80		1		5.86001587		5.72599678
48		1		96		1		4.51363525		7.43401496
48		1		112		1		4.45295982		7.53530985
48		1		128		1		3.60918732		9.29694944
48		1		144		1		3.64422073		9.20757398
48		1		160		1		3.06173439		10.959289
48		1		176		1		3.20328636		10.4750023
48		1		192		1		2.58011837		13.0049971
48		1		208		1		2.84348488		11.8004609
48		1		224		1		2.43813438		13.762339
48		1		240		1		2.68047352		12.5180987
48		1		256		1		2.32172489		14.4523721
48		1		272		1		2.53238716		13.2501193
48		1		288		1		2.17698879		15.4132314
48		1		304		1		2.58648968		12.9729619
48		1		320		1		2.17298241		15.4416492
48		1		336		1		2.55340157		13.1410713
48		1		352		1		2.10543995		15.9370169
48		1		368		1		2.59427528		12.9340291
48		1		384		1		1.99512959		16.8181717
48		1		400		1		2.47999039		13.5300653
48		1		416		1		2.04603519		16.3997335
48		1		432		1		2.5537056		13.1395068
48		1		448		1		1.96825924		17.0477706
48		1		464		1		2.5633728		13.089954
48		1		480		1		1.97230721		17.0127817
48		1		496		1		2.54121284		13.2041014
48		1		512		1		2.00725117		16.7166085
48		1		528		1		2.39295044		14.022201
48		1		544		1		1.97941761		16.9516689
48		1		560		1		2.45127678		13.688553
48		1		576		1		1.98728313		16.8845754
48		1		592		1		2.4294241		13.8116816
48		1		608		1		1.93199673		17.3677478
48		1		624		1		2.36050568		14.2149338
48		1		640		1		2.03189754		16.5138405
48		1		656		1		2.44074554		13.7476158
48		1		672		1		1.94446087		17.2564193
48		1		688		1		2.50676479		13.3855526
48		1		704		1		1.98432636		16.9097345
48		1		720		1		2.46573753		13.608274
48		1		736		1		1.99662399		16.8055839
48		1		752		1		2.42982082		13.8094265
48		1		768		1		1.97767353		16.9666183
48		1		784		1		2.09259834		16.0348172
48		1		800		1		1.94267197		17.2723098
48		1		816		1		2.08084793		16.1253648
48		1		832		1		1.94418888		17.2588334
48		1		848		1		2.09234238		16.0367789
48		1		864		1		1.94788799		17.2260582
48		1		880		1		2.12634888		15.7803041
48		1		896		1		1.94084167		17.2885983
48		1		912		1		2.01412163		16.6595858
48		1		928		1		1.93344326		17.3547539
48		1		944		1		2.09648952		16.0050559
48		1		960		1		1.93964157		17.2992951
48		1		976		1		2.10118084		15.9693213
48		1		992		1		1.90748806		17.5909001
48		1		1008		1		2.15074558		15.6013023
48		1		1024		1		1.92326393		17.4466081
64		1		16		1		17.6841537		1.89742933
64		1		32		1		8.71455994		3.85038743
64		1		48		1		7.02389755		4.77718129
64		1		64		1		4.88719673		6.86578295
64		1		80		1		4.71270409		7.11999552
64		1		96		1		3.54997444		9.45202073
64		1		112		1		3.63401604		9.23342981
64		1		128		1		3.00442562		11.1683351
64		1		144		1		3.09327049		10.8475583
64		1		160		1		2.50332165		13.4039635
64		1		176		1		2.77246399		12.1027476
64		1		192		1		2.26340809		14.824738
64		1		208		1		2.57841911		13.0135678
64		1		224		1		2.12489929		15.7910693
64		1		240		1		2.61970882		12.8084586
64		1		256		1		1.97652473		16.9764797
64		1		272		1		2.61007042		12.8557574
64		1		288		1		2.02422409		16.5764414
64		1		304		1		2.59586563		12.9261051
64		1		320		1		1.98501129		16.9038998
64		1		336		1		2.6333952		12.74189
64		1		352		1		2.02286072		16.5876136
64		1		368		1		2.59521923		12.9293247
64		1		384		1		1.95210552		17.1888413
64		1		400		1		2.42737598		13.8233352
64		1		416		1		1.98243198		16.9258932
64		1		432		1		2.44858875		13.7035801
64		1		448		1		1.87106876		17.9332971
64		1		464		1		2.51716805		13.3302312
64		1		480		1		1.92801609		17.4036058
64		1		496		1		2.48227844		13.5175939
64		1		512		1		1.93761597		17.31738
64		1		528		1		2.23688641		15.0005078
64		1		544		1		1.96948166		17.0371894
64		1		560		1		2.28798714		14.6654811
64		1		576		1		1.96343689		17.0896412
64		1		592		1		2.32877445		14.4086225
64		1		608		1		1.90717754		17.5937642
64		1		624		1		2.32483196		14.4330569
64		1		640		1		1.91260796		17.5438107
64		1		656		1		2.35231361		14.2644381
64		1		672		1		1.90321922		17.6303558
64		1		688		1		2.39317112		14.020908
64		1		704		1		1.8969408		17.688708
64		1		720		1		2.35463352		14.2503841
64		1		736		1		1.93567352		17.334758
64		1		752		1		2.38838081		14.0490293
64		1		768		1		1.94733448		17.2309546
64		1		784		1		2.00035191		16.7742645
64		1		800		1		1.85639992		18.0750019
64		1		816		1		1.9829792		16.9212224
64		1		832		1		1.84033279		18.2328066
64		1		848		1		2.00084801		16.7701054
64		1		864		1		1.91108475		17.5577938
64		1		880		1		1.96401596		17.0846025
64		1		896		1		1.90486088		17.6151615
64		1		912		1		2.03941116		16.4530001
64		1		928		1		1.93703365		17.322586
64		1		944		1		2.137216		15.7000659
64		1		960		1		1.92481289		17.4325682
64		1		976		1		2.01013126		16.6926571
64		1		992		1		1.89748478		17.683637
64		1		1008		1		2.03767033		16.4670563
64		1		1024		1		1.76132164		19.0507124
80		1		16		1		13.553334		2.47573268
80		1		32		1		7.43750381		4.51151795
80		1		48		1		5.74218864		5.84349176
80		1		64		1		4.123312		8.13773783
80		1		80		1		3.82738571		8.76693245
80		1		96		1		2.9499712		11.3744948
80		1		112		1		3.13402557		10.7064959
80		1		128		1		2.47232323		13.5720247
80		1		144		1		2.71872311		12.3419821
80		1		160		1		2.28104954		14.7100847
80		1		176		1		2.68688316		12.4882364
80		1		192		1		2.07259197		16.1895986
80		1		208		1		2.63309116		12.7433613
80		1		224		1		2.10261765		15.9584088
80		1		240		1		2.63962879		12.7117995
80		1		256		1		2.02600632		16.5618595
80		1		272		1		2.69786568		12.437399
80		1		288		1		1.92103367		17.466863
80		1		304		1		2.41620483		13.8872464
80		1		320		1		1.92469444		17.433641
80		1		336		1		2.55801926		13.1173493
80		1		352		1		1.90134392		17.6477447
80		1		368		1		2.54099197		13.2052491
80		1		384		1		1.9582016		17.1353307
80		1		400		1		2.43919353		13.7563631
80		1		416		1		2.01934719		16.6164749
80		1		432		1		2.40066872		13.9771189
80		1		448		1		2.07115517		16.2008296
80		1		464		1		2.42501125		13.836815
80		1		480		1		1.99460163		16.8226234
80		1		496		1		2.47968006		13.5317586
80		1		512		1		1.97663994		16.9754902
80		1		528		1		2.28515511		14.6836562
80		1		544		1		2.01850872		16.6233773
80		1		560		1		2.16356163		15.5088866
80		1		576		1		1.96405125		17.0842956
80		1		592		1		2.23360329		15.0225567
80		1		608		1		1.98637123		16.8923268
80		1		624		1		2.28245125		14.7010509
80		1		640		1		1.93314552		17.3574268
80		1		656		1		2.27220802		14.767324
80		1		672		1		1.94113274		17.2860059
80		1		688		1		2.33217278		14.387627
80		1		704		1		1.96015358		17.1182668
80		1		720		1		2.32499847		14.4320232
80		1		736		1		1.97044487		17.0288611
80		1		752		1		2.32539845		14.4295409
80		1		768		1		1.98269119		16.9236804
80		1		784		1		1.93683205		17.3243891
80		1		800		1		1.88248005		17.8245884
80		1		816		1		1.96221123		17.100316
80		1		832		1		1.85907192		18.0490231
80		1		848		1		1.95221443		17.1878824
80		1		864		1		1.82806396		18.3551739
80		1		880		1		1.90326729		17.6299105
80		1		896		1		1.89296951		17.7258174
80		1		912		1		1.98632317		16.8927356
80		1		928		1		1.85808315		18.0586278
80		1		944		1		1.9893568		16.8669753
80		1		960		1		1.84156475		18.2206094
80		1		976		1		2.00685768		16.7198862
80		1		992		1		1.85360966		18.1022104
80		1		1008		1		1.99637432		16.8076856
80		1		1024		1		1.84553928		18.1813697
96		1		16		1		11.9471298		2.80857683
96		1		32		1		6.03328323		5.56155425
96		1		48		1		5.01087685		6.69631943
96		1		64		1		3.58330879		9.36409167
96		1		80		1		3.55186234		9.44699677
96		1		96		1		2.71685448		12.3504708
96		1		112		1		2.91547832		11.5090658
96		1		128		1		2.22284794		15.095244
96		1		144		1		2.73653126		12.2616659
96		1		160		1		2.12917118		15.7593867
96		1		176		1		2.70550079		12.4022998
96		1		192		1		2.03629112		16.4782096
96		1		208		1		2.63645439		12.7271051
96		1		224		1		2.01546555		16.6484771
96		1		240		1		2.66726398		12.5800941
96		1		256		1		1.99187832		16.8456234
96		1		272		1		2.52417603		13.2932219
96		1		288		1		1.93107834		17.3760077
96		1		304		1		2.50920963		13.3725104
96		1		320		1		1.99190712		16.8453798
96		1		336		1		2.51776962		13.3270462
96		1		352		1		1.99856319		16.7892775
96		1		368		1		2.50518723		13.3939818
96		1		384		1		2.04401608		16.4159335
96		1		400		1		2.38691845		14.0576365
96		1		416		1		1.90832329		17.583201
96		1		432		1		2.35322876		14.2588908
96		1		448		1		1.91597767		17.5129557
96		1		464		1		2.40995197		13.9232783
96		1		480		1		1.87439671		17.901457
96		1		496		1		2.41067848		13.9190822
96		1		512		1		1.95952644		17.1237454
96		1		528		1		2.18921604		15.3271451
96		1		544		1		1.86686077		17.9737196
96		1		560		1		2.18183365		15.3790056
96		1		576		1		1.87640648		17.8822832
96		1		592		1		2.21641922		15.1390277
96		1		608		1		1.89382076		17.7178499
96		1		624		1		2.24107513		14.9724708
96		1		640		1		1.91159039		17.5531496
96		1		656		1		2.30377274		14.5649922
96		1		672		1		1.89323845		17.7232995
96		1		688		1		2.29095688		14.6464704
96		1		704		1		1.88320961		17.8176831
96		1		720		1		2.25930557		14.8516573
96		1		736		1		1.93822727		17.3119182
96		1		752		1		2.30118408		14.5813767
96		1		768		1		1.88602886		17.7910491
96		1		784		1		1.92972794		17.3881672
96		1		800		1		1.87610874		17.8851211
96		1		816		1		1.94558392		17.2464584
96		1		832		1		1.85309753		18.1072131
96		1		848		1		1.98391685		16.9132249
96		1		864		1		1.86185284		18.0220645
96		1		880		1		1.94745274		17.2299083
96		1		896		1		1.84101448		18.2260554
96		1		912		1		1.91927681		17.4828518
96		1		928		1		1.83560009		18.2798161
96		1		944		1		2.00044479		16.7734856
96		1		960		1		1.83241596		18.3115803
96		1		976		1		1.91926079		17.4829977
96		1		992		1		1.81364155		18.5011377
96		1		1008		1		1.95909119		17.1275499
96		1		1024		1		1.82294712		18.4066952
112		1		16		1		10.4287201		3.21750241
112		1		32		1		5.56337929		6.03130404
112		1		48		1		4.46483841		7.51526235
112		1		64		1		3.26130562		10.28865
112		1		80		1		3.25336952		10.3137476
112		1		96		1		2.42544003		13.8343689
112		1		112		1		2.75271683		12.1895691
112		1		128		1		2.15590401		15.5639731
112		1		144		1		2.75641289		12.1732242
112		1		160		1		2.05102406		16.3598432
112		1		176		1		2.77446404		12.0940231
112		1		192		1		1.92422409		17.4379025
112		1		208		1		2.59024639		12.9541468
112		1		224		1		1.9359808		17.3320066
112		1		240		1		2.57714558		13.0199987
112		1		256		1		1.93185272		17.3690425
112		1		272		1		2.54127998		13.2037525
112		1		288		1		1.96428165		17.0822916
112		1		304		1		2.46795521		13.5960458
112		1		320		1		2.01394234		16.6610689
112		1		336		1		2.484272		13.5067464
112		1		352		1		1.96827202		17.0476599
112		1		368		1		2.46686401		13.6020599
112		1		384		1		1.9626688		17.0963292
112		1		400		1		2.28029118		14.7149769
112		1		416		1		1.93921604		17.3030912
112		1		432		1		2.33880005		14.3468579
112		1		448		1		1.92381439		17.4416161
112		1		464		1		2.35634232		14.2400498
112		1		480		1		1.92509441		17.4300189
112		1		496		1		2.39349117		14.0190331
112		1		512		1		1.93510723		17.3398308
112		1		528		1		2.19596481		15.2800408
112		1		544		1		1.93116798		17.3752011
112		1		560		1		2.15895042		15.5420114
112		1		576		1		1.95035515		17.2042677
112		1		592		1		2.16553917		15.4947241
112		1		608		1		1.93930874		17.3022641
112		1		624		1		2.17596474		15.4204852
112		1		640		1		1.95630722		17.1519236
112		1		656		1		2.22042885		15.1116898
112		1		672		1		1.88973446		17.7561624
112		1		688		1		2.25497913		14.8801519
112		1		704		1		1.95750408		17.1414365
112		1		720		1		2.30329609		14.5680063
112		1		736		1		1.93681602		17.3245324
112		1		752		1		2.32077122		14.458311
112		1		768		1		1.92418232		17.438281
112		1		784		1		1.89007034		17.753007
112		1		800		1		1.81563206		18.4808546
112		1		816		1		1.95867844		17.1311591
112		1		832		1		1.84489918		18.1876779
112		1		848		1		1.93852806		17.309232
112		1		864		1		1.84201279		18.2161776
112		1		880		1		1.88899841		17.7630811
112		1		896		1		1.82916794		18.3440959
112		1		912		1		1.92364807		17.4431241
112		1		928		1		1.86841927		17.9587273
112		1		944		1		1.98182392		16.9310864
112		1		960		1		1.84708157		18.1661886
112		1		976		1		1.96903687		17.041038
112		1		992		1		1.81187515		18.5191744
112		1		1008		1		1.94692154		17.2346093
112		1		1024		1		1.85116158		18.1261498
128		1		16		1		9.70478363		3.45751469
128		1		32		1		5.13637772		6.53270337
128		1		48		1		4.22496643		7.9419405
128		1		64		1		3.13658562		10.6977574
128		1		80		1		3.16408329		10.6047878
128		1		96		1		2.35153275		14.2691749
128		1		112		1		2.84651527		11.7878981
128		1		128		1		2.18512325		15.3558532
128		1		144		1		2.74754238		12.2125257
128		1		160		1		2.04939518		16.3728462
128		1		176		1		2.71110401		12.3766672
128		1		192		1		2.02129593		16.6004549
128		1		208		1		2.56958408		13.0583125
128		1		224		1		1.92826233		17.4013834
128		1		240		1		2.56624641		13.0752962
128		1		256		1		1.94269447		17.2721097
128		1		272		1		2.46721592		13.6001198
128		1		288		1		2.04711685		16.3910682
128		1		304		1		2.39301758		14.0218076
128		1		320		1		1.94133759		17.2841819
128		1		336		1		2.42651844		13.8282205
128		1		352		1		1.89670086		17.6909457
128		1		368		1		2.45263042		13.680998
128		1		384		1		1.93438721		17.3462851
128		1		400		1		2.26679039		14.8026179
128		1		416		1		1.96832314		17.0472172
128		1		432		1		2.30187836		14.5769788
128		1		448		1		1.95244808		17.1858255
128		1		464		1		2.35720329		14.2348486
128		1		480		1		1.93847351		17.3097191
128		1		496		1		2.38096962		14.0927594
128		1		512		1		1.92908154		17.3939937
128		1		528		1		2.12380161		15.7992309
128		1		544		1		1.87561283		17.8898499
128		1		560		1		2.20621433		15.2090536
128		1		576		1		1.88945274		17.7588099
128		1		592		1		2.20816631		15.195609
128		1		608		1		1.90208969		17.6408253
128		1		624		1		2.18658237		15.3456062
128		1		640		1		1.90121918		17.6489026
128		1		656		1		2.1564064		15.560347
128		1		672		1		1.8968832		17.6892452
128		1		688		1		2.19663353		15.2753892
128		1		704		1		1.91077442		17.5606454
128		1		720		1		2.23001289		15.0467435
128		1		736		1		1.90043201		17.6562128
128		1		752		1		2.22059841		15.1105359
128		1		768		1		1.92903996		17.3943686
128		1		784		1		1.90323524		17.6302073
128		1		800		1		1.92047672		17.4719285
128		1		816		1		1.94175358		17.280479
128		1		832		1		1.92813435		17.4025384
128		1		848		1		2.00651836		16.7227136
128		1		864		1		1.94282875		17.2709159
128		1		880		1		1.9803936		16.9433147
128		1		896		1		1.84204483		18.2158607
128		1		912		1		1.95466557		17.1663289
128		1		928		1		1.89947834		17.6650775
128		1		944		1		1.96290569		17.094266
128		1		960		1		1.88867512		17.7661217
128		1		976		1		1.96792316		17.050682
128		1		992		1		1.87569275		17.8890877
128		1		1008		1		1.92017918		17.4746359
128		1		1024		1		1.78705597		18.7763744
144		1		16		1		9.06345596		3.70216749
144		1		32		1		4.69710083		7.14364737
144		1		48		1		3.88308487		8.64117915
144		1		64		1		2.80312328		11.9703733
144		1		80		1		2.91224957		11.5218257
144		1		96		1		2.20797443		15.1969296
144		1		112		1		2.74538879		12.2221057
144		1		128		1		1.98507195		16.9033833
144		1		144		1		2.63075848		12.7546608
144		1		160		1		1.93388805		17.3507623
144		1		176		1		2.6639904		12.5955529
144		1		192		1		1.95325127		17.1787586
144		1		208		1		2.55745277		13.1202548
144		1		224		1		2.02804165		16.5452381
144		1		240		1		2.56679993		13.0724766
144		1		256		1		1.95069752		17.2012481
144		1		272		1		2.49261112		13.4615591
144		1		288		1		1.95676479		17.1479128
144		1		304		1		2.42949753		13.8112641
144		1		320		1		1.88697605		17.7821186
144		1		336		1		2.39418888		14.0149477
144		1		352		1		1.99841595		16.7905145
144		1		368		1		2.43667202		13.7705985
144		1		384		1		1.91571522		17.5153549
144		1		400		1		2.27229118		14.7667835
144		1		416		1		1.92956486		17.3896368
144		1		432		1		2.3446207		14.311241
144		1		448		1		1.93644161		17.3278821
144		1		464		1		2.28715515		14.6708158
144		1		480		1		1.9702816		17.0302722
144		1		496		1		2.29662075		14.6103496
144		1		512		1		1.93350391		17.3542095
144		1		528		1		2.13095036		15.7462289
144		1		544		1		1.92366085		17.4430082
144		1		560		1		2.14492798		15.6436171
144		1		576		1		1.9278656		17.4049643
144		1		592		1		2.13247356		15.7349815
144		1		608		1		1.92575684		17.4240233
144		1		624		1		2.13826237		15.692383
144		1		640		1		1.89486713		17.7080659
144		1		656		1		2.18839035		15.3329281
144		1		672		1		1.88311043		17.8186215
144		1		688		1		2.22167358		15.1032232
144		1		704		1		1.90006084		17.6596618
144		1		720		1		2.20266247		15.2335787
144		1		736		1		1.89482555		17.7084544
144		1		752		1		2.20901127		15.1897967
144		1		768		1		1.92729912		17.4100801
144		1		784		1		1.91141758		17.5547365
144		1		800		1		1.87722569		17.8744795
144		1		816		1		1.89246712		17.7305231
144		1		832		1		1.88690243		17.7828125
144		1		848		1		1.86288319		18.0120966
144		1		864		1		1.88527031		17.7982074
144		1		880		1		1.88357449		17.8142315
144		1		896		1		1.85007992		18.1367473
144		1		912		1		1.92301769		17.4488421
144		1		928		1		1.85161591		18.1217022
144		1		944		1		1.89369926		17.7189867
144		1		960		1		1.85695992		18.0695511
144		1		976		1		1.90155849		17.6457533
144		1		992		1		1.88912964		17.7618472
144		1		1008		1		1.93940487		17.3014065
144		1		1024		1		1.90672321		17.5979564
160		1		16		1		9.16285782		3.66200509
160		1		32		1		4.47661438		7.49549306
160		1		48		1		3.69780807		9.07414104
160		1		64		1		2.71007671		12.3813587
160		1		80		1		2.81823044		11.9062059
160		1		96		1		2.18378563		15.3652591
160		1		112		1		2.66276169		12.601365
160		1		128		1		1.98761272		16.8817756
160		1		144		1		2.63796482		12.7198178
160		1		160		1		1.96360321		17.0881937
160		1		176		1		2.59220161		12.9443759
160		1		192		1		1.94038391		17.2926769
160		1		208		1		2.51253128		13.3548315
160		1		224		1		1.99109116		16.8522832
160		1		240		1		2.52161598		13.3067177
160		1		256		1		1.96436806		17.0815402
160		1		272		1		2.46316166		13.622505
160		1		288		1		1.93492794		17.3414375
160		1		304		1		2.37752953		14.1131505
160		1		320		1		1.95827847		17.1346581
160		1		336		1		2.39129925		14.0318833
160		1		352		1		1.96766071		17.0529562
160		1		368		1		2.4285984		13.8163774
160		1		384		1		1.97384644		16.999515
160		1		400		1		2.20910721		15.189137
160		1		416		1		1.95552006		17.1588278
160		1		432		1		2.25804157		14.8599709
160		1		448		1		1.977808		16.9654648
160		1		464		1		2.26690884		14.8018445
160		1		480		1		1.91271362		17.5428415
160		1		496		1		2.31008968		14.5251642
160		1		512		1		1.92953606		17.3898963
160		1		528		1		2.10715847		15.9240192
160		1		544		1		1.88492165		17.8014996
160		1		560		1		2.07514248		16.1697003
160		1		576		1		1.89027195		17.7511135
160		1		592		1		2.08273277		16.1107716
160		1		608		1		1.86042557		18.0358906
160		1		624		1		2.14236164		15.6623566
160		1		640		1		1.89221764		17.7328608
160		1		656		1		2.14730244		15.6263186
160		1		672		1		1.90993919		17.5683247
160		1		688		1		2.19039364		15.318905
160		1		704		1		1.87236481		17.9208837
160		1		720		1		2.24226246		14.9645426
160		1		736		1		1.90391998		17.6238667
160		1		752		1		2.17498875		15.4274049
160		1		768		1		1.93271675		17.3612776
160		1		784		1		1.86683197		17.9739969
160		1		800		1		1.8790432		17.8571903
160		1		816		1		1.97375679		17.0002871
160		1		832		1		1.87219524		17.9225068
160		1		848		1		1.87496643		17.8960175
160		1		864		1		1.85736961		18.0655653
160		1		880		1		1.88866234		17.7662419
160		1		896		1		1.85579529		18.0808908
160		1		912		1		1.94935684		17.2130783
160		1		928		1		1.84916801		18.1456913
160		1		944		1		1.91334076		17.5370915
160		1		960		1		1.81661434		18.4708616
160		1		976		1		1.91760006		17.4981388
160		1		992		1		1.84034233		18.2327122
160		1		1008		1		1.9158432		17.5141849
160		1		1024		1		1.77579193		18.895475
176		1		16		1		8.81487656		3.80656856
